time,x,y,yaw,vel_x,yaw_vel,evader_x,evader_y,evader_yaw
4.616524935,0.498063005,0.011987298,0.077142031,0.23,0.0274312,2.248705676,2.030101222,0.246439546
4.651032925,0.505859684,0.012568776,0.071280701,0.23,0.0274312,2.251995672,2.030934054,0.249840806
4.651586533,0.505859684,0.012568776,0.071280701,0.23,0.0274312,2.251995672,2.030934054,0.249840806
4.652266741,0.505859684,0.012568776,0.071280701,0.23,0.001492767,2.251995672,2.030934054,0.249840806
4.684641123,0.513660212,0.013104374,0.066009252,0.23,0.001492767,2.255282681,2.031777838,0.253242132
4.684999228,0.513660212,0.013104374,0.066009252,0.23,0.001492767,2.255282681,2.031777838,0.253242132
4.716550827,0.513660212,0.013104374,0.066009252,0.23,-0.183690846,2.258566995,2.032633245,0.2566435
4.717000961,0.513660212,0.013104374,0.066009252,0.23,-0.183690846,2.258566995,2.032633245,0.2566435
4.747171164,0.521459666,0.013616914,0.065765507,0.23,-0.183690846,2.26184835,2.033499478,0.260044447
4.752549887,0.52925967,0.014143151,0.069100659,0.23,-0.183690846,2.26184835,2.033499478,0.260044447
4.782978058,0.52925967,0.014143151,0.069100659,0.23,0.194997866,2.265126922,2.034376932,0.263445038
4.783411026,0.52925967,0.014143151,0.069100659,0.23,0.194997866,2.265126922,2.034376932,0.263445038
4.786383629,0.537062132,0.014688641,0.070007474,0.23,0.194997866,2.265126922,2.034376932,0.263445038
4.820856094,0.544856658,0.015223034,0.066923189,0.23,0.194997866,2.268402656,2.035265584,0.26684555
4.821271896,0.544856658,0.015223034,0.066923189,0.23,0.194997866,2.268402656,2.035265584,0.26684555
4.850692749,0.544856658,0.015223034,0.066923189,0.23,-0.035928255,2.271675515,2.036165734,0.270246046
4.851283789,0.544856658,0.015223034,0.066923189,0.23,-0.035928255,2.271675515,2.036165734,0.270246046
4.854418278,0.552649889,0.01574892,0.068562247,0.23,-0.035928255,2.271675515,2.036165734,0.270246046
4.888561249,0.560441355,0.016314533,0.076963433,0.23,-0.035928255,2.274945388,2.03707667,0.273646239
4.888924122,0.560441355,0.016314533,0.076963433,0.23,-0.035928255,2.274945388,2.03707667,0.273646239
4.917225122,0.560441355,0.016314533,0.076963433,0.23,0.165664041,2.278212272,2.037998853,0.277046192
